id,title,label
15254,Relations Mathématiques Économie-Gestion,14
15255,Transversalité Mathématique et économie gestion,14
15256,Cas Midi Audiovisuel : les opérations comptables du mois de février,14
15257,"Analyse de l'emploi des associations ternaires, vraies ternaires, fausses ternaires et agrégats dans le modèle entité-associatio",14
15258,Comment rédiger des cas d'utilisation,14
15259,Variations pédagogiques autour de l'enseignement du modèle relationnel et des SGBDR en 1ère STG,14
15260,Sciences de Gestion - Les arbres à perles pour découvrir la notion de culture d'entreprise,14
15261,Application permettant l'échange de bases de données entre différents SGBD (Système de Gestion de Base de Données),14
15262,Découverte des bases de données MySQL à travers l'interface web : phpMyAdmin.,14
15263,Un serveur Linux préconfiguré pour la classe de terminale GSI,14
15264,Fiche Outil sur la création de requêtes en langage SQL (Structured Query Language) sur Open Office Base 2,14
15265,Les systèmes d'information et de communication de l'entreprise dans les classes prépas ECT.,14
15266,VERDI - Veille en Economie-gestion par Flux Rss DIjon,14
15267,[TICE-2015] : Pédagogie de classe inversée en DCG,14
15268,Livre en fête - situation professionnelle pour PGI EBP,14
15269,"Situation professionnelle ""Jardivert"" centrée sur les processus 1, 2 et 7 du BTS CG.",14
15270,"Epreuve pratique, Vidéo de l'oral",14
15271,La normalisation comptable - État des lieux en 2010,14
15272,Evolution des pratiques dans le cadre d'une expérimentation en BPR3 (Baccalauréat professionnel en 3 ans),14
15273,La différenciation pédagogique au service des TICE (Technologies de l'information et de la communication pour l'enseignement) :,14
15274,BTS AG PME-PMI (Brevet de technicien supérieur Assistant de Gestion Petites et Moyennes Entreprise - Petites et Moyennes Industr,14
15275,[TraAm-2016] : Parcours d'apprentissages différenciés en classe inversée,14
15276,Un exemple de travail collaboratif en STS (Section technicien supérieur) Assistant de Gestion PME-PMI (Petites et Moyennes Entre,14
15277,Enseigner le plongeon à l'école et au collège,2
15278,Utilisation d'un TNI (Tableau numérique interactif) - séquence de droit en 1ère STG (Sciences et Technologies de la Gestion),14
15279,Tableau numérique interactif - Préparation par deux enseignants d'une séquence pédagogique en économie et droit à l'aide du TNI,14
15280,Banque de sujets d'examen au baccalauréat  STMG (Sciences et Technologies du Management et de la Gestion),14
15281,"Situation professionnelle ""GEMLINFO"" centrée sur les processus 1 et 3 du BTS CG.",14
15282,Banque de sujets pour les BTS tertiaires,14
15283,Séquence d'économie réalisée au cours d'un stage de formation : La politique de croissance,14
15284,Le management des entreprises en STS (Section technicien supérieur) seconde année,14
15285,Les utilisations pédagogiques du Tableau Numérique Interactif (TNI) dans l'enseignement d'Économie-Gestion,14
15286,PROJET RODEO : CLASSE DE TSTG4 (terminale Sciences et Technologies de la Gestion) - Année scolaire 2008/2009,14
15287,Supports de formation Education au Développement Durable en STG (Sciences et Technologies de la Gestion),14
15288,Supports de formation sur la mise en oeuvre du CCF (Contrôle en cours de formation) en CAP EVS (Certificat d'aptitude profession,14
15289,"Sphinx (ModOp1) : Concevoir, paramétrer et diffuser un questionnaire",14
15290,"La juste valeur en comptabilité, au coeur de la normalisation comptable",14
15291,L'outil informatique pas à pas,14
15292,Accueil des nouveaux professeurs d'économie et gestion,14
15293,Utilisation pédagogique du TNI (Tableau numérique interactif) dans le cadre d'une séquence d'économie en première STG (Sciences,14
15294,Utilisation du TNI (Tableau numérique interactif) dans une séance de correction interactive : séquence de correction d'un devoir,14
15295,La réforme des institutions françaises - La loi constitutionnelle du 23 juillet 2008,14
15296,Caractériser une organisation,14
15297,Visite virtuelle de l'entreprise LU,14
15298,La didactique professionnelle,14
15299,Utilisation du logiciel Sage Paie,14
15300,Cas Bossoleil : gestion de fichier client,14
15301,La mercatique à travers un projet,14
15302,Comparatif Access et Oo2.Base,14
15303,La performance,14
15304,L'amélioration de la performance : l'organisation du travail,14
15305,L'amélioration de la performance : les processus,14
15306,Gestion des approvisionnements,14
15307,L'amélioration de la performance : le travail coopératif assisté par ordinateur,14
15308,Nouveaux programmes d'économie-droit en BTS (brevet de technicien supérieur),14
15309,Cas Midi Audiovisuel : création du dossier et du plan comptable,14
15310,Cas Midi Audiovisuel : saisie et modification des écritures comptables,14
15311,Cas Midi Audiovisuel : les opérations relatives à la TVA (taxe sur la valeur ajoutée),14
15312,Cas Midi Audiovisuel : l'analyse financière du résultat et du bilan,14
15313,Cas Midi Audiovisuel : les amortissements et les écritures de régularisation,14
15314,Définir l'organisation Eco-emballage et connaître les nouveaux standards en matière de conditionnement,14
15315,Recherches documentaires sur le marché de IVe et Ve gamme,14
15316,XML (eXtensible Markup Language) et feuilles de style,14
15317,Gestion des réservations dans un hôtel,14
15318,"Etude de cas sur les opérations courantes, de règlement et les opérations d'investissement",14
15319,Projet en terminale CFE (Comptabilité et finance des entreprises ) : Projet Andros,14
15320,La comptabilité de gestion : la méthode des coûts complets et des coûts variables,14
15321,Rénovation programme droit en BTS,14
15322,L'économie-droit en STG (Sciences et Technologies de la Gestion),14
15323,Nouveau programme de management en BTS (brevet de technicien supérieur),14
15324,La rénovation de la voie professionnelle,14
15325,Enseigner en seconde en baccalauréat professionnel en 3 ans,14
15326,Organiser un espace d'échange en ligne avec sa classe sur Agora Project,14
15327,Rénovation économie en BTS,14
15328,La rémunération des dirigeants français,14
15329,L'outil informatique pas à pas - 2ème partie,14
15330,L'intérêt de la négociation raisonnée en situation difficile et complexe,14
15331,Négociation internationale : une question de culture,14
15332,Situations de négociation internationale,14
15333,Les agences de notation financière - le B.A.-BA du AAA,14
15334,L'impact de la crise financière sur les choix de financement des entreprises françaises,14
15335,"Gestion commerciale et comptable dans un environnement numérique de travail (PGI, Progiciel de gestion intégré, et GED, Gestion",14
15336,L'immatériel et la protection de la personne,14
15337,Travail et discriminations,14
15338,Quand les technologies de l'information et de la communication bouleversent la communication interne de l'entreprise...,14
15339,Exploitation des périodes de formation en entreprise,14
15340,Séquence pédagogique sur les crises financières et leur propagation à l'économie réelle,14
15341,Scénario pédagogique - Intégration d'un monde virtuel dans un processus d'apprentissage,14
15342,L'accueil dans les organisations,14
15343,Panorama des marchés publics,14
15344,Projet TRAAM (travaux académiques mutualisés) 2009-2010 : les réseaux sociaux,14
15345,Le contrôle des comptes ou audit … vers plus de contrôle (s),14
15346,Jeu sérieux avec un PGI (Progiciel de gestion intégré) - TRAAM (Travaux académiques mutualisés) 2011,14
15347,Les usages pédagogiques du PGI (Progiciel de gestion intégré) en STG Sciences et Technologies de la Gestion) et BTS (brevet de t,14
15348,Modes opératoires du PGI Cegid,14
15349,Cas GODIN avec le PGI (Progiciel de gestion intégré) Cegid - Première STG (Sciences et Technologies de la Gestion),14
15350,Mettre en oeuvre le PGI (Progiciel de gestion intégré) Cegid - création des bases pour les élèves,14
15351,Didactique et pédagogie en Terminale CFE (Comptabilité et finance des entreprises) - Analyse fonctionnelle,14
15352,Formation didactique et pédagogie en CFE (Comptabilité et finance des entreprises) - La comptabilité de gestion en STG (Sciences,14
15353,"Jeu pour les fabricants, set pour les distributeurs,  Match en faveur des consommateurs ?",14
15354,Une méthodologie pour la synthèse argumentée en économie - Sujet Obscop,14
15355,BTS (brevet de technicien supérieur) Management des Unités Commerciales Dispositif 1+1,14
15356,"Cloud computing, la révolution du monde informatique",14
15357,"Le métier d'entrepreneur : des compétences à développer, acquérir et maîtriserr",14
15358,"STOCKPRO : du devis au règlement, les apports du PGI (Progiciel de gestion intégré)",14
15359,La GED - Cas Animanutrix,14
15360,SEDNEM et son processus d'achat,14
15361,TIPTOPMECA sélectionne un fournisseur,14
15362,Le cas Relais,14
15363,Gestion des déchets chez PAINT'ART,14
15364,Le cas SURGAND,14
15365,Multiculturalisme versus interculturalisme :  quelle approche adopter en management des organisations ?,14
15366,Politiques économiques et sortie de crise : un éclairage à partir de la crise des subprimes,14
15367,L'accueil en face à face : jeu de rôles,14
15368,"PLEASE, exploitation pédagogique",14
15369,L'animation d'une réunion,14
15370,Le filtrage des demandes,14
15371,MORVAN TP (Travaux Pratiques),14
15372,Laboratoire ATHIS SANTE,14
15373,Créer un site WordPress,14
15374,SI (Système d'Information) CORITEL,14
15375,Robinetterie d'Armor,14
15376,DOMATOUT,14
15377,ADS (Accès Difficiles Services) : tableaux de bord,14
15378,Simulation BARBEGRILL - Jeu de gestion avec un PGI,14
15379,RMOH (Répartition des Médicaments pour Officines et Hôpitaux),14
15380,MOBILIA et la politique de déplacements professionnels,14
15381,Un événement à Coulommiers,14
15382,ALURIS - Dossier spécialisé,14
15383,TraAM : Valorisation des pratiques collaboratives lors du projet en terminale STMG RHC-MERCA,14
15384,Les élections des délégués - Dossier spécialisé,14
15385,"LA POSTE - Information, communication et recrutement",14
15386,"TOILES DE MAYENNE, tisseurs d'idées depuis 1806",14
15387,AIR LIQUIDE Communication,14
15388,Un protocole national pour les ateliers-métier en BTS AM (Brevet de technicien supérieur Assistant de Manager),14
15389,Ateliers-métier au lycée Joseph Gaillard (Martinique),14
15390,Ateliers-métier au Lycée de Châtenay-Malabry (Versailles),14
15391,Ateliers-métier au lycée de Montgeron (Versailles),14
15392,"Un conflit chez Kawax, une entreprise espagnole",14
15393,"La communication de masse, moyen d'influence ou de manipulation",14
15394,La performance du groupe restreint,14
15395,L'information au centre des activités de l'entreprise Dema,14
15396,Stéréotypes et préjugés,14
15397,"Cas Imag, messagerie électronique",14
15398,Le cas Altitude : agence de communication et de publicité,14
15399,"Trois styles de ""leadership""",14
15400,Gestion des déchets chez PAINT'ART,14
15401,L'accueil en face à face : jeux de rôle,14
15402,Les anis de Flavigny,14
15403,Les départs dans l'entreprise 2MIV,14
15404,Communication globale à la MAIF,14
15405,Un déménagement chez Air France,14
15406,La rémunération dans l'entreprise Biocash,14
15407,Qualification et compétences,14
15408,Cas Alain Pizza,14
15409,L'association de lutte contre l'illettrisme - Le groupe dans les organisations,14
15410,Assurance Méditerranée,14
15411,Créapolis analyse ses process,14
15412,Les composantes de la rémunération,14
15413,La lettre recommandée électronique,14
15414,L'intégration d'un nouveau salarié,14
15415,Les indicateurs de la gestion sociale,14
15416,Ludovic souhaite évoluer professionnellement,14
15417,Valérie est évaluée,14
15418,La performance du groupe,14
15419,Deux négociations,14
15420,Le conformisme : expérience de S. Asch et situations professionnelles,14
15421,Entreprise « Tous Travaux pour la Maison » (Cas TTM),14
15422,L'aménagement du temps de travail,14
15423,Entretien d'embauche,14
15424,Le jeu de rôles en formation professionnelle au métier d'assistant,14
15425,La méthode des cas,14
15426,La méthode des cas : un exemple avec le cas Tubor,14
15427,10 principes pour le professeur de communication,14
15428,"Exploiter un ""reportage"" de terrain réalisé par les élèves",14
15429,Exploiter une séquence filmée,14
15430,Le cadre juridique du recrutement,14
15431,Le cadre juridique des frais professionnels,14
15432,La GED (gestion électronique des documents),14
15433,Le système d'information,14
15434,Organiser un événement,14
15435,"La sécurité, la confidentialité des réseaux informatiques",14
15436,Les émotions,14
15437,"Rumeurs, communication informelle",14
